alias	canonical_path	source_repository	disposition	relationship	notes
archive-by-series/60-J2-65/J2-65-R3-DegeneracyAudit.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R3-DegeneracyAudit.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R3-SHA256SUMS.txt	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R3-SHA256SUMS.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R3-ThreePlace-Tropical-Collision-Report.md	research/a1/j2/records/threeplace-tropical-collision.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R3-ThreePlaceIntersection.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R3-ThreePlaceIntersection.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R3-artifacts.zip	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R3-artifacts.zip	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R3-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R3-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R3-execution.log	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R3-execution.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R4-Additive-Bracket-Complex-Report.md	research/a1/j2/records/additive-bracket-complex.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R4-artifacts.zip	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R4-artifacts.zip	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R4-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R4-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R4-execution.log	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R4-execution.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-AdelicPinning.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-AdelicPinning.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-CellRefinement.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-CellRefinement.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-Cyclotomic-Reciprocal-Tube-Report.md	research/a1/j2/records/cyclotomic-reciprocal-tube.md	dongxuelian2/strict-layer-proof-research	canonical	exact-duplicate	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-CyclotomicComplement.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-CyclotomicComplement.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-InternalDisjunctions.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-InternalDisjunctions.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-ReciprocalTube.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-ReciprocalTube.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-TubeDepthCeilings.py	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-TubeDepthCeilings.py	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-artifacts.zip	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-artifacts.zip	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-certificate.txt	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-certificate.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R5-execution.log	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R5-execution.log	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
archive-by-series/60-J2-65/J2-65-R6-RowResultant-factorized.txt	research/archive/strict-layer-proof-research/archive-by-series/60-J2-65/J2-65-R6-RowResultant-factorized.txt	dongxuelian2/strict-layer-proof-research	archived	source-only	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
