target_relative_path	source_repository	source_repository_url	source_branch	source_HEAD	source_relative_path	git_tracked	source_blob_oid_if_available	raw_sha256	canonical_text_sha256	asset_class	research_layer	research_series	migration_disposition	provenance_note
research/strict/campaigns/105/105_R7_Exceptional_Square_Locus_Source_Intersection.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105_R7_Exceptional_Square_Locus_Source_Intersection.md	TRUE	b81eca4c55dd0c1651fc9ae23872b8a1c6012fb5	9923a3525be18d575b91df365a31478f597d97bb9ffa69b46e1efc771bce008c	ec2b52b0c8aa01c07b7241f4fd32768dc45175a47de9b63a220d5ea598ff583a	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105_R7B_Oriented_Root_Divisibility.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105_R7B_Oriented_Root_Divisibility.md	TRUE	d3fe39772f29f2c5f0727590216f205c7a13d02a	f02b10d1a27af545551789f7e6c9c8205e1b4c471bfd8fc1f94269a20e590609	f8bfe6f6d68c085c07ce2ea478b363910cb7a403b16e653da3ef5cd8e6f4428c	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105_R7C_Prescribed_Source_Divisor_Gate.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105_R7C_Prescribed_Source_Divisor_Gate.md	TRUE	f162b4c7ce4585f719d13cf3aec18599de4101a9	3245c6345f1914ce8917629e9e9373eeaa703ae16ed93adc2439ff9f67de5a0b	b92633440469c3cc252dbe237f2891eea2f7c5a945a638b3d3357ce5519e9f7e	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105_R7D_Determinant_Packet_Source_GCD_Firewall.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105_R7D_Determinant_Packet_Source_GCD_Firewall.md	TRUE	a630de541a1b26f90c5bf69039a6301c39983689	53b3af9a2aebba809c2b2d426b06fd766d9c17f95e803351c7c31e4d64184d04	69c32a5c06e202431aba3a0f7694211c86b9fdd7d0422a09ef488eb31d229033	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105_R8_Common_U_Integer_Source_Fibre.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105_R8_Common_U_Integer_Source_Fibre.md	TRUE	5a075fa0b3ab1b9e82267eec119a62bf21d2ddb1	ac7c0e7156a2cfd61dfd20fa7d86507add7d50cfe5313adeb5aef0e1dc5b9044	972fa7b8a5ad54224405b1f19e750f3beb1f4b96d5b36e6e4ac283e7a927c6a3	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105_R9_Endpoint_Quotient_Source_Successor.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105_R9_Endpoint_Quotient_Source_Successor.md	TRUE	bf3953f8fb6faa45b549ba4a1e2659b5495f6cbd	e2c7125eff82b69e6a294a98a97bd72c94cec31727491c25779cd869d991f542	4560c3db521082d83a5e0d2f19a5d64f9728d4bc552ceb0210218108876d1fd7	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R26-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R26-stage-archive.md	TRUE	8622296f6c5b8b26e84221807d4e4d52d2b082a4	70f0ae887e8572fe22cbd7448a241f467e0a982fe9233777c77afbbdb8fe2573	41f4e2aad7720862a98349d61d22c482b7f5045b6c54bfea56651d4032d97680	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R27-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R27-stage-archive.md	TRUE	91712791bda7bbfa72327e8c3edbd0d248f36238	cbd6dc4146ddf3c222539edf4805e45f0642b419a7b24438672c81a38d76069a	5a18cba2cbae8346300f54d845107699c4cd3f31cca7b527c11de77597bd74b2	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R28-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R28-stage-archive.md	TRUE	1cdb078711f3afe78b362bd7ac63a733fc500632	c2bc15468d713663e69efceb4bfc0eb4997f3b08307ea62e564d573cfab0ef36	ee1bf90f78f4317eefc3e3c341c3f15828e7e69724e2b5fa393765ab106f14a1	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R28-TC1-derivation.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R28-TC1-derivation.md	TRUE	b1dd83e9980c48c0d95f5008c21b551e42e3526e	80bc8890cf77b7703ab67532e622b952f233cc2ddd8f74ee1221f301c62533f3	4dbeba031fdba7c9ead02c72a53e6300b306b5ca610aa8f9adc1931f43363f3a	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R28-TC1-normal-form.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R28-TC1-normal-form.md	TRUE	64f258ae2a852485531b69935d7c10ed19aa4cc1	26d91b0d99c8b322996c09bef8e851edec4e3dac0a4fd0739fbe0f6e31c780a4	1909f445f52237a13066ff74439f46b53b84ff5b6b60742c0e87e46bc3a36aca	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R29-mu-core-derivation.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R29-mu-core-derivation.md	TRUE	a1e3f83c5e054a8861f1616c2c4933ceeca3456b	65ca130d2ce6172b3653a121825f4543ee370ed37954affdb8ea995e5375b894	51e666bb36d9cff3276ca9c6a9485d77a3bc486b12564b3f3907b30d82007e52	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R29-POST-RADIAL-SUPPORT-SATURATION-CERTIFICATE.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R29-POST-RADIAL-SUPPORT-SATURATION-CERTIFICATE.md	TRUE	586d852442e47ad9de5ca560b18b5a2c76a9d643	f936400c70532882960114483e352af8be310738fd14738f093a00e0e42471d0	e374454c24e167a922d75c06f92e93dc1041e4d56f0f7679f80abb0fe602c8d0	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R29-smith-collision-proof.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R29-smith-collision-proof.md	TRUE	6c72e12e893f8ca316d6215077c2d099bd4ea302	89b6a0232625ad0aa98668704f82e7f4b1832428e09669bfd806b6f2642b6f88	ba63d3bcf0668cf96b4b9be991a617ad9090e0e65f6d5d7f8d02fa85f096bec1	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R29-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R29-stage-archive.md	TRUE	bb1b55b3a7f8559f84079bb9f7d0c3fdb46547bb	44bb00d48ea2e9eff1a0a8bb07830c670fa2a44323b6bf9b9e0d12fda0b43459	f21b69272157b02a810830e49c10e5a4649daf565ad24f1ff3a946275f21ec3d	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R30-q-elimination-derivation.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R30-q-elimination-derivation.md	TRUE	ed6403896af3b699348fe412f8fff79d25b4b049	7917f788ac6526a9404a8572cb349a5e7203a6a916086b99438bd38095f5697b	ca536b3764ef49d593019ad7c24b3874f6b2f3b10d0f42af8218b3a966722f6e	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R30-Q-SUCCESSOR-SATURATION-CERTIFICATE.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R30-Q-SUCCESSOR-SATURATION-CERTIFICATE.md	TRUE	779272fcfcdaa7aff94bb0e2c00a87e29fae59be	162c1dfadeaeccb2fedaad6f014a09f558c3bd5a7016e3a184c95e70beeb7a80	4137beba338eba099012337ac2e2473e2d865bb706c3a05a336783c0ea7d3dcd	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R30-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R30-stage-archive.md	TRUE	31439998d0c2f747e043ab03ad7dee495a350357	c3c1b7590a4e754fff4250703f9a17c8175d1ffc7983343cb12b299ae937d50c	ce9c0be6cf52201ef99605ea4a67b414fc14327554b51a0c58d5000f84b25ade	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R30-successor-collision-proof.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R30-successor-collision-proof.md	TRUE	d06678f02664483c8910bf9122ef761512d87ea1	8c3d375f5b5e83b4c7496d8f4735fa64909f883816eaab90f161d0407db17471	e86d6b1e0639f2c88ed877ea783f917d5e4c2499b71382ae7a9941861245060c	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R30-TC3-TC4-exact-definitions.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R30-TC3-TC4-exact-definitions.md	TRUE	0349d99016f616b135f1ec3c0104c37757668fe5	19462c100c488d9fe9e59279a3ebe3b5b3ef44361196fc01ac221e6fd854d960	4fb3b68afbd9a95b7ff8067f5a93c78d1416f82b7c4b606912fb344163fc18f3	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R31-minimal-q-descent.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R31-minimal-q-descent.md	TRUE	d26e75cb22e1d06e4225e6e36c249996d62c9cf6	b1be95182a74df8849bfa7f9e97ec91c86a7e6ddccfc410e1f5609632e668a8a	8a9e688fe8c85ecbceb3d3079a8be1ee5cb01ffe4aea87295f257269cbf91322	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R31-N30-positive-analysis.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R31-N30-positive-analysis.md	TRUE	e761ac45e9ba2b7806b564511e0aa5c97b705601	de0b23625a06b11ccea760ce5e2d9f0b2a8373093c17d3a398101280619c55df	ac3ade9284a0c18b80cbbf5c1dfd8bc4ea33c65a561612b23a929b525762d85b	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R31-N30-POSITIVE-SATURATION-CERTIFICATE.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R31-N30-POSITIVE-SATURATION-CERTIFICATE.md	TRUE	fffe11ef5fe957135d4c7f258f8cdf22c5aa90bd	8b3f090f67a46092a6baa578409113396f51c8d3a6a14f5c6e64536f4bf77ff2	6e180a2ee6837eeef6058b07c3db75f0e9769c4e84daf543f1b40ceeb6f22f5b	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R31-q1-forced-scale-derivation.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R31-q1-forced-scale-derivation.md	TRUE	c26f2683df0db91f90e8c05a6ec18a02b43b46bc	13debb7095d27cfe06a8e7f369452cca9884d174ca4ef43955d4ae59f27a7e2c	5dce481eb346bd2e67f4f46129248d1bfb9dc9f450c81f23ae4b033b7a7483ad	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R31-reconstruction-audit.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R31-reconstruction-audit.md	TRUE	31cf85899254c08ac22840028b0c2d4531f157ab	f745529eec0a304f24493515d3d6604da558b24c838cf35749eab94f0af0f97a	48c1cda935c07fe02afbe761ec49448c8f44dd5421e60eb05ebeac11105df8e1	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R31-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R31-stage-archive.md	TRUE	19aa646a998440654001177b4fb083c5fd1ebb69	19d86cec04a5dd4d7e9bb4738500c6b4765546f7155a9af8c97f992f853b8a98	4bcbe12605a46e69051b0bff435aa88637411bbb63ac9d644f7671254884804d	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R32-digit-room-collision-derivation.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R32-digit-room-collision-derivation.md	TRUE	05eef2d6389ab29364e980ecd65de7080e9a64ec	bea979210adb2bb34ac4dfa8124f6de67df77be9a88322cee2a242f2cdb700ee	f4754f5db78687282a806cb31ac9861f5df9907719bf949961d3adb9edf6bcae	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R32-prime-branch-derivation.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R32-prime-branch-derivation.md	TRUE	02861bc714d8f728f7c01a125721760ef387feb8	c2f3068bb36b5e14c4a4a6c768fdb3dd9b89639dcf293ca86e84e563550d8205	cc6204f27f497616aff6d75f1cd94a2084961410c95de9fb2ee77910c996ae1f	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R32-q1-extinction-proof.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R32-q1-extinction-proof.md	TRUE	27727f817998cc491f38d918d8cf6f279d554352	d817c2eaffb6b252f4f4912411776bafcf05c9f7d474bfd4bbd2f83e86cae985	2df5eee2cca7ab5b001305d132f80b89359c5a311aeb77e24bfd737aff2a7779	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R32-stage-archive.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R32-stage-archive.md	TRUE	a2b534872ba1559e934e455eb188c7d616c4392d	ea73f8fed06cbca0a5e16173f997c61ed65d381736040e5a61805b26add2fec3	28f7faaa8b382e4dc60537f7cf6300f2b6757c38679a03c9060dbe13da80f39c	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R32-unit-chamber-exact-system.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R32-unit-chamber-exact-system.md	TRUE	0215a09333b6499ebd996fe00c1e7e48d1b26445	6ba73d73ecc50a3cb8e2e4014370769cb6566f13868bd573b135149408551d04	afb0ce10a906fbd3109f9dd31bc0db3fc185553a69af36c2f3397e54654da617	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R32-UNIT-CHAMBER-SATURATION-CERTIFICATE.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R32-UNIT-CHAMBER-SATURATION-CERTIFICATE.md	TRUE	3773d7b02d352a037d643266fb10283630bbe837	1d480e1469cdbd1d9b5cf7792fee731954be5eb648ba86ff17785a75f5ee4ab0	e86f45c58d095c70db10f9c94665911c130a9019f9c656956df17b8d4648580b	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R33-master-source-room-exact-system.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R33-master-source-room-exact-system.md	TRUE	9689d9ec4931ccbd9d65ac0331c122966fdba9b7	fc96c88f7c4596fb3ad04cae8e64e19d8d891090a9fcf657b87513d077a7f1e9	13cf7727be859ccd99a35fa0c278a1ac3ba2407914b04f3f1edaa18252043af7	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/105/105-R33-MASTER-SOURCE-SATURATION-CERTIFICATE.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/90-105/105-R33-MASTER-SOURCE-SATURATION-CERTIFICATE.md	TRUE	ffa092c5983dd8885209a79fb806023fd5008f84	b6b3375bbf636b9addcd2156732dba1425fe5dc88e17c5ac2f1ba64ca7ec7deb	2f19b4334e3655eb40a9c12c37ef0ae14e13299762cd060b3040a0ae30309d55	MATHEMATICAL_STAGE_REPORT	strict	105	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
